STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,SECTOR,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FSI,FSI_STO,FSI_COMPONENT,COUNTERPARTY_SECTOR,NA_STO,PRICES,UNIT,DERIVATION_TYPE,OVERLAP,STATUS,DEFINITION,CONSOLIDATION_BASIS,INTRAGROUP_ADJUSTMENTS,ACCOUNTING_STANDARDS
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2015-Q3,13.7322070451635,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2015-Q4,13.09588502565297,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2016-Q1,13.41961425585534,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2016-Q2,13.73357603930141,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2016-Q3,14.0187857565793,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2016-Q4,14.30212630433993,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2017-Q1,15.03818320886061,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2017-Q2,14.81368011842906,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2017-Q3,15.80698191663252,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2017-Q4,17.45060213419579,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2018-Q1,17.48559470847144,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2018-Q2,16.75799969335782,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2018-Q3,16.70364931206975,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2018-Q4,16.78561515534151,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2019-Q1,17.9495325782169,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2019-Q2,17.50560247081189,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2019-Q3,17.8608211004617,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2019-Q4,19.10787708344771,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2020-Q1,19.50154737406443,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2020-Q2,21.00296470555983,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2020-Q3,19.93387841373836,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2020-Q4,21.28805556893632,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2021-Q1,21.25793259323272,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2021-Q2,20.19710325138254,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2021-Q3,20.25850107954612,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2021-Q4,19.30038593547976,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2022-Q1,18.92770823263348,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2022-Q2,16.43719903387506,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2022-Q3,17.61386451475363,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2022-Q4,18.55551348514501,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2023-Q1,19.58677795077405,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2023-Q2,18.62942013711299,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2023-Q3,18.84966845029911,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2023-Q4,19.2439315783905,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2024-Q1,19.39533330410524,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2024-Q2,19.09296931709616,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2024-Q3,20.14570648871596,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2024-Q4,20.36132823859134,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2025-Q1,20.59904504261866,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2025-Q2,19.53015283331845,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2025-Q3,19.1342298286525,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,FSI626_CFSI_PT,Q,2025-Q4,20.05387365924346,0,,,FSI626,,CFSI,,,,PT,SC,,,,,,
