STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,WGT_TYPE,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,INDEX_TYPE,CTOT_TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,REFERENCE_PERIOD,COVERAGE_PERIOD
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2018-M04,91.0949478149414,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2018-M05,94.6129531860352,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2018-M06,94.1434020996094,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2018-M07,93.2681503295898,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2018-M08,92.1426391601563,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2018-M09,94.0408325195313,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2018-M10,94.8183822631836,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2018-M11,84.8495101928711,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2018-M12,78.673713684082,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2019-M01,80.3885726928711,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2019-M02,83.9094848632813,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2019-M03,85.5284881591797,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2019-M04,88.5600280761719,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2019-M05,86.5309295654297,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2019-M06,81.5981597900391,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2019-M07,83.0498046875,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2019-M08,78.8552627563477,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2019-M09,80.7723007202148,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2019-M10,79.418212890625,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2019-M11,81.6605529785156,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2019-M12,84.2647094726563,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2020-M01,83.7524337768555,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2020-M02,76.9463043212891,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2020-M03,59.0251579284668,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2020-M04,49.8373527526856,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2020-M05,57.9099502563477,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2020-M06,66.3579177856445,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2020-M07,69.2542037963867,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2020-M08,71.5236206054688,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2020-M09,70.0197067260742,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2020-M10,69.9301147460938,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2020-M11,72.7823181152344,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2020-M12,79.9952163696289,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2021-M01,84.9955673217773,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2021-M02,90.0629577636719,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2021-M03,92.3246536254883,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2021-M04,92.1657333374023,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2021-M05,96.3706207275391,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2021-M06,99.5178375244141,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2021-M07,100.110122680664,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2021-M08,96.6922302246094,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2021-M09,98.3844299316406,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2021-M10,106.163215637207,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2021-M11,102.267318725586,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2021-M12,98.0557250976563,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2022-M01,105.913925170898,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2022-M02,111.435218811035,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2022-M03,123.464988708496,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2022-M04,119.528511047363,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2022-M05,121.782608032227,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2022-M06,123.111152648926,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2022-M07,112.210784912109,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2022-M08,109.550498962402,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2022-M09,103.965400695801,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2022-M10,103.72029876709,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2022-M11,101.431030273438,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2022-M12,97.7566223144531,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2023-M01,100.139236450195,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2023-M02,98.5156936645508,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2023-M03,95.2591094970703,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2023-M04,98.1277770996094,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2023-M05,91.3427352905273,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2023-M06,90.4658966064453,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2023-M07,94.0994033813477,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2023-M08,96.7738952636719,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2023-M09,101.446281433106,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2023-M10,98.2944641113281,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2023-M11,94.4935607910156,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2023-M12,92.292839050293,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2024-M01,92.8195953369141,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2024-M02,93.4105606079102,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2024-M03,95.6459045410156,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2024-M04,98.9617614746094,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2024-M05,97.3290023803711,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2024-M06,95.6867828369141,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2024-M07,95.357292175293,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2024-M08,91.7346115112305,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2024-M09,88.1596984863281,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2024-M10,90.3064727783203,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2024-M11,88.1770324707031,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2024-M12,87.8496627807617,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2025-M01,91.1355056762695,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2025-M02,88.9716567993164,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2025-M03,86.8048400878906,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2025-M04,82.834602355957,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2025-M05,81.7506637573242,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2025-M06,85.5578002929688,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2025-M07,85.7966995239258,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2025-M08,83.9997482299805,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2025-M09,84.326789855957,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2025-M10,82.5012588500977,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2025-M11,82.7179260253906,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2025-M12,81.7441864013672,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2026-M01,84.026123046875,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2026-M02,87.4728469848633,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2026-M03,111.345565795898,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2026-M04,110.476501464844,0,0,10,,,,SC,OL,,
dataflow,IMF.RES:CTOT(5.0.1),R,KAZ,CEMPI_CTOTNX_TT,R_FW_IX,M,2026-M05,109.988815307617,0,0,10,,,,SC,OL,,
