year,iso3,dist,distw_harmonic,distcap,contig,comlang_off,comlang_ethno,comrelig,col_dep_ever,sibling_ever,comleg_posttrans,fta_wto,rta_type,gatt_d,wto_o,wto_d,eu_d,diplo_disagreement,scaled_sci_2021
2015,BRN,5653.0,6093.0,6515.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.464,571.0
2016,BRN,5653.0,6093.0,6515.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.493,571.0
2017,BRN,5653.0,6093.0,6515.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.377,571.0
2018,BRN,5653.0,6093.0,6515.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.547,571.0
2019,BRN,5653.0,6093.0,6515.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.207,571.0
2020,BRN,5653.0,6099.0,6515.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.35,571.0
2021,BRN,5653.0,6099.0,6515.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,,571.0
1992,BTN,2093.0,2527.0,2093.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.117,379.0
1993,BTN,2093.0,2527.0,2093.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,379.0
1994,BTN,2093.0,2527.0,2093.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.272,379.0
1995,BTN,2093.0,2520.0,2093.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.188,379.0
1996,BTN,2093.0,2520.0,2093.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.017,379.0
1997,BTN,2093.0,2520.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.073,379.0
1998,BTN,2093.0,2520.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.041,379.0
1999,BTN,2093.0,2520.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.161,379.0
2000,BTN,2093.0,2518.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.31,379.0
2001,BTN,2093.0,2518.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.84,379.0
2002,BTN,2093.0,2518.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.735,379.0
2003,BTN,2093.0,2518.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.36,379.0
2004,BTN,2093.0,2518.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.446,379.0
2005,BTN,2093.0,2529.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.318,379.0
2006,BTN,2093.0,2529.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.281,379.0
2007,BTN,2093.0,2529.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.199,379.0
2008,BTN,2093.0,2529.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.228,379.0
2009,BTN,2093.0,2529.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.328,379.0
2010,BTN,2093.0,2534.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.159,379.0
2011,BTN,2093.0,2534.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.184,379.0
2012,BTN,2093.0,2534.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.19,379.0
2013,BTN,2093.0,2534.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.102,379.0
2014,BTN,2093.0,2534.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.185,379.0
2015,BTN,2093.0,2533.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.134,379.0
2016,BTN,2093.0,2533.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.097,379.0
2017,BTN,2093.0,2533.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.091,379.0
2018,BTN,2093.0,2533.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.146,379.0
2019,BTN,2093.0,2533.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.052,379.0
2020,BTN,2093.0,2534.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.002,379.0
2021,BTN,2093.0,2534.0,3046.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,379.0
1992,BWA,9150.0,9295.0,9150.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.035,233.0
1993,BWA,9150.0,9295.0,9150.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.782,233.0
1994,BWA,9150.0,9295.0,9150.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.963,233.0
1995,BWA,9150.0,9282.0,9150.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.875,233.0
1996,BWA,9150.0,9282.0,9150.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.982,233.0
1997,BWA,9150.0,9282.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.937,233.0
1998,BWA,9150.0,9282.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.898,233.0
1999,BWA,9150.0,9282.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.974,233.0
2000,BWA,9150.0,9268.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.979,233.0
2001,BWA,9150.0,9268.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.697,233.0
2002,BWA,9150.0,9268.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.694,233.0
2003,BWA,9150.0,9268.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.633,233.0
2004,BWA,9150.0,9268.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.4,233.0
2005,BWA,9150.0,9256.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.318,233.0
2006,BWA,9150.0,9256.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.196,233.0
2007,BWA,9150.0,9256.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.277,233.0
2008,BWA,9150.0,9256.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.047,233.0
2009,BWA,9150.0,9256.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.065,233.0
2010,BWA,9150.0,9249.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.09,233.0
2011,BWA,9150.0,9249.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.073,233.0
2012,BWA,9150.0,9249.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.132,233.0
2013,BWA,9150.0,9249.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.106,233.0
2014,BWA,9150.0,9249.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.075,233.0
2015,BWA,9150.0,9234.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.056,233.0
2016,BWA,9150.0,9234.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.016,233.0
2017,BWA,9150.0,9234.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.14,233.0
2018,BWA,9150.0,9234.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.068,233.0
2019,BWA,9150.0,9234.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.243,233.0
2020,BWA,9150.0,9220.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.18,233.0
2021,BWA,9150.0,9220.0,9510.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,,233.0
1992,CAF,7151.0,7097.0,7151.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.88,694.0
1993,CAF,7151.0,7097.0,7151.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.578,694.0
1994,CAF,7151.0,7097.0,7151.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.572,694.0
1995,CAF,7151.0,7087.0,7151.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,694.0
1996,CAF,7151.0,7087.0,7151.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,694.0
1997,CAF,7151.0,7087.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,694.0
1998,CAF,7151.0,7087.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.896,694.0
1999,CAF,7151.0,7087.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,694.0
2000,CAF,7151.0,7073.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,694.0
2001,CAF,7151.0,7073.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,694.0
2002,CAF,7151.0,7073.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,694.0
2003,CAF,7151.0,7073.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.641,694.0
2004,CAF,7151.0,7073.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.377,694.0
2005,CAF,7151.0,7056.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.062,694.0
2006,CAF,7151.0,7056.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.148,694.0
2007,CAF,7151.0,7056.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.394,694.0
2008,CAF,7151.0,7056.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.322,694.0
2009,CAF,7151.0,7056.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.34,694.0
2010,CAF,7151.0,7046.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.275,694.0
2011,CAF,7151.0,7046.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.195,694.0
2012,CAF,7151.0,7046.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.179,694.0
2013,CAF,7151.0,7046.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.084,694.0
2014,CAF,7151.0,7046.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.431,694.0
2015,CAF,7151.0,7032.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.373,694.0
2016,CAF,7151.0,7032.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.142,694.0
2017,CAF,7151.0,7032.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.469,694.0
2018,CAF,7151.0,7032.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.266,694.0
2019,CAF,7151.0,7032.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.627,694.0
2020,CAF,7151.0,7019.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.434,694.0
2021,CAF,7151.0,7019.0,7125.0,0.0,0.0,0.0,0.035,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,,694.0
1992,CAN,10090.0,9333.0,9817.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.856,726.0
1993,CAN,10090.0,9333.0,9817.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.784,726.0
1994,CAN,10090.0,9333.0,9817.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.836,726.0
1995,CAN,10090.0,9346.0,9817.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.705,726.0
1996,CAN,10090.0,9346.0,9817.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.779,726.0
1997,CAN,10090.0,9346.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.781,726.0
1998,CAN,10090.0,9346.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.896,726.0
1999,CAN,10090.0,9346.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.761,726.0
2000,CAN,10090.0,9354.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.752,726.0
2001,CAN,10090.0,9354.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.029,726.0
2002,CAN,10090.0,9354.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.009,726.0
2003,CAN,10090.0,9354.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.025,726.0
2004,CAN,10090.0,9354.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.442,726.0
2005,CAN,10090.0,9346.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.486,726.0
2006,CAN,10090.0,9346.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.68,726.0
2007,CAN,10090.0,9346.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.785,726.0
2008,CAN,10090.0,9346.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.843,726.0
2009,CAN,10090.0,9346.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.828,726.0
2010,CAN,10090.0,9342.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.86,726.0
2011,CAN,10090.0,9342.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,2.287,726.0
2012,CAN,10090.0,9342.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,2.285,726.0
2013,CAN,10090.0,9342.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,2.461,726.0
2014,CAN,10090.0,9342.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,2.317,726.0
2015,CAN,10090.0,9345.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,2.347,726.0
2016,CAN,10090.0,9345.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.982,726.0
2017,CAN,10090.0,9345.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,2.019,726.0
2018,CAN,10090.0,9345.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.803,726.0
2019,CAN,10090.0,9345.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,2.014,726.0
2020,CAN,10090.0,9346.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.909,726.0
2021,CAN,10090.0,9346.0,8846.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,,726.0
1992,CCK,6464.0,6925.0,6464.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1993,CCK,6464.0,6925.0,6464.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1994,CCK,6464.0,6925.0,6464.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1995,CCK,6464.0,6916.0,6464.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1996,CCK,6464.0,6916.0,6464.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1997,CCK,6464.0,6916.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1998,CCK,6464.0,6916.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1999,CCK,6464.0,6916.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2000,CCK,6464.0,6912.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2001,CCK,6464.0,6912.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2002,CCK,6464.0,6912.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2003,CCK,6464.0,6912.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2004,CCK,6464.0,6912.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2005,CCK,6464.0,6922.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2006,CCK,6464.0,6922.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2007,CCK,6464.0,6922.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2008,CCK,6464.0,6922.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2009,CCK,6464.0,6922.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2010,CCK,6464.0,6926.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2011,CCK,6464.0,6926.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2012,CCK,6464.0,6926.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2013,CCK,6464.0,6926.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2014,CCK,6464.0,6926.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2015,CCK,6464.0,6922.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2016,CCK,6464.0,6922.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2017,CCK,6464.0,6922.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2018,CCK,6464.0,6922.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2019,CCK,6464.0,6922.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2020,CCK,6464.0,6920.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2021,CCK,6464.0,6920.0,7437.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
1992,CHE,5209.0,4866.0,5301.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,1623.0
1993,CHE,5209.0,4866.0,5301.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,1623.0
1994,CHE,5209.0,4866.0,5301.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,1623.0
1995,CHE,5209.0,4865.0,5301.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,1623.0
1996,CHE,5209.0,4865.0,5301.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,1623.0
1997,CHE,5209.0,4865.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,1623.0
1998,CHE,5209.0,4865.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,1623.0
1999,CHE,5209.0,4865.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,1623.0
2000,CHE,5209.0,4858.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,1623.0
2001,CHE,5209.0,4858.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,1623.0
2002,CHE,5209.0,4858.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.848,1623.0
2003,CHE,5209.0,4858.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.902,1623.0
2004,CHE,5209.0,4858.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.994,1623.0
2005,CHE,5209.0,4837.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.148,1623.0
2006,CHE,5209.0,4837.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.041,1623.0
2007,CHE,5209.0,4837.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.953,1623.0
2008,CHE,5209.0,4837.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.924,1623.0
2009,CHE,5209.0,4837.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.008,1623.0
2010,CHE,5209.0,4827.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.064,1623.0
2011,CHE,5209.0,4827.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.08,1623.0
2012,CHE,5209.0,4827.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.04,1623.0
2013,CHE,5209.0,4827.0,4551.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.201,1623.0
