iso3,year,exports,imports,gdp,dist,tariff,ln_gdp,ln_dist,contig,comlang_ru,ex_ussr,rta,eaeu,wto_both,eu,ln_tariff
KHM,2013,0,4.21419,1.98071e+10,4867.27,10.3832,23.7093,8.49029,0,0,0,0,0,0,0,0.0987874
KHM,2014,0,5.78885,2.20415e+10,4867.27,10.6802,23.8162,8.49029,0,0,0,0,0,0,0,0.101475
KHM,2015,0.017602,5.03782,2.41742e+10,4867.27,9.73368,23.9086,8.49029,0,0,0,0,0,0,0,0.0928862
KHM,2016,4e-06,4.30953,2.65565e+10,4867.27,5.51486,24.0025,8.49029,0,0,0,0,0,1,0,0.0536816
KHM,2017,0,4.83067,2.93557e+10,4867.27,5.57241,24.1028,8.49029,0,0,0,0,0,1,0,0.0542269
KHM,2018,0.0547,7.24518,3.31459e+10,4867.27,5.66151,24.2242,8.49029,0,0,0,0,0,1,0,0.0550705
KHM,2019,0.00225,7.24995,3.66854e+10,4867.27,5.47461,24.3256,8.49029,0,0,0,0,0,1,0,0.0533001
KHM,2020,0.291835,5.59191,3.48181e+10,4867.27,5.42996,24.2734,8.49029,0,0,0,0,0,1,0,0.0528767
KHM,2021,0,5.35616,3.67902e+10,4867.27,10.2442,24.3285,8.49029,0,0,0,0,0,1,0,0.0975277
KHM,2022,0,9.33466,3.99945e+10,4867.27,7.67646,24.412,8.49029,0,0,0,0,0,1,0,0.0739608
KHM,2023,0.228607,26.4208,4.23356e+10,4867.27,7.49857,24.4689,8.49029,0,0,0,0,0,1,0,0.0723074
KHM,2024,0.0470408,33.7341,4.63526e+10,4867.27,,24.5595,8.49029,0,0,0,0,0,1,0,
KHM,2025,0,40.6714,5.12671e+10,4867.27,,24.6603,8.49029,0,0,0,0,0,1,0,
KIR,2000,0,0,7.49105e+07,10581.7,,18.1318,9.26688,0,0,0,0,0,0,0,
KIR,2001,0,0,6.49359e+07,10581.7,,17.9889,9.26688,0,0,0,0,0,0,0,
KIR,2002,0,0,7.47439e+07,10581.7,,18.1296,9.26688,0,0,0,0,0,0,0,
KIR,2003,0,0,9.61056e+07,10581.7,,18.381,9.26688,0,0,0,0,0,0,0,
KIR,2004,0,0,1.04086e+08,10581.7,,18.4607,9.26688,0,0,0,0,0,0,0,
KIR,2005,0,0,1.13895e+08,10581.7,,18.5508,9.26688,0,0,0,0,0,0,0,
KIR,2006,0,1.2e-05,1.12338e+08,10581.7,,18.537,9.26688,0,0,0,0,0,0,0,
KIR,2007,0,0.011117,1.38055e+08,10581.7,,18.7432,9.26688,0,0,0,0,0,0,0,
KIR,2008,0,0.041824,1.47018e+08,10581.7,8.33333,18.8061,9.26688,0,0,0,0,0,0,0,0.0800427
KIR,2009,0,0.000988,1.40177e+08,10581.7,,18.7584,9.26688,0,0,0,0,0,0,0,
KIR,2010,0,0,1.65458e+08,10581.7,,18.9242,9.26688,0,0,0,0,0,0,0,
KIR,2011,0,0,1.9597e+08,10581.7,,19.0935,9.26688,0,0,0,0,0,0,0,
KIR,2012,0,0,2.07002e+08,10581.7,,19.1482,9.26688,0,0,0,0,0,0,0,
KIR,2013,0,3.9e-05,2.01731e+08,10581.7,0,19.1224,9.26688,0,0,0,0,0,0,0,0
KIR,2014,0,0.001747,2.00287e+08,10581.7,9.1,19.1153,9.26688,0,0,0,0,0,0,0,0.0870947
KIR,2015,0,0,1.91559e+08,10581.7,,19.0707,9.26688,0,0,0,0,0,0,0,
KIR,2016,0,0,2.06468e+08,10581.7,,19.1457,9.26688,0,0,0,0,0,0,0,
KIR,2017,0,0,2.2303e+08,10581.7,,19.2228,9.26688,0,0,0,0,0,0,0,
KIR,2018,0,0,2.33859e+08,10581.7,,19.2702,9.26688,0,0,0,0,0,0,0,
KIR,2019,0,0,2.16892e+08,10581.7,,19.1949,9.26688,0,0,0,0,0,0,0,
KIR,2020,0,0,2.20909e+08,10581.7,,19.2133,9.26688,0,0,0,0,0,0,0,
KIR,2021,0,0,2.85452e+08,10581.7,,19.4696,9.26688,0,0,0,0,0,0,0,
KIR,2022,0,0.0113226,2.71214e+08,10581.7,,19.4184,9.26688,0,0,0,0,0,0,0,
KIR,2023,0,0,2.91657e+08,10581.7,,19.4911,9.26688,0,0,0,0,0,0,0,
KIR,2024,0,0,3.43153e+08,10581.7,,19.6537,9.26688,0,0,0,0,0,0,0,
KIR,2025,0,0.0406522,3.49227e+08,10581.7,,19.6712,9.26688,0,0,0,0,0,0,0,
KNA,2000,0,0,4.21696e+08,11647.9,,19.8598,9.36288,0,0,0,0,0,0,0,
KNA,2001,0,0,4.58644e+08,11647.9,,19.9438,9.36288,0,0,0,0,0,0,0,
KNA,2002,0,0,4.81077e+08,11647.9,,19.9915,9.36288,0,0,0,0,0,0,0,
KNA,2003,0,0,4.6987e+08,11647.9,,19.968,9.36288,0,0,0,0,0,0,0,
KNA,2004,0,0,5.069e+08,11647.9,,20.0438,9.36288,0,0,0,0,0,0,0,
KNA,2005,0,0,5.47204e+08,11647.9,,20.1203,9.36288,0,0,0,0,0,0,0,
KNA,2006,0,0,6.44415e+08,11647.9,,20.2839,9.36288,0,0,0,0,0,0,0,
KNA,2007,0,0,6.89285e+08,11647.9,,20.3512,9.36288,0,0,0,0,0,0,0,
KNA,2008,0,0,7.77693e+08,11647.9,,20.4718,9.36288,0,0,0,0,0,0,0,
KNA,2009,0,0,7.74274e+08,11647.9,,20.4674,9.36288,0,0,0,0,0,0,0,
KNA,2010,0,0,7.78719e+08,11647.9,,20.4732,9.36288,0,0,0,0,0,0,0,
KNA,2011,0,0,8.36093e+08,11647.9,,20.5442,9.36288,0,0,0,0,0,0,0,
KNA,2012,0,0.0019,8.24585e+08,11647.9,12.5,20.5304,9.36288,0,0,0,0,0,0,0,0.117783
KNA,2013,0,0,8.74548e+08,11647.9,,20.5892,9.36288,0,0,0,0,0,0,0,
KNA,2014,0,0,9.52111e+08,11647.9,,20.6742,9.36288,0,0,0,0,0,0,0,
KNA,2015,0,0.00266,9.57222e+08,11647.9,8.89306,20.6795,9.36288,0,0,0,0,0,0,0,0.0851961
KNA,2016,0,0,1.00682e+09,11647.9,,20.7301,9.36288,0,0,0,0,0,1,0,
KNA,2017,0,9.93e-06,1.05698e+09,11647.9,0,20.7787,9.36288,0,0,0,0,0,1,0,0
KNA,2018,0,9.002e-05,1.07655e+09,11647.9,5,20.797,9.36288,0,0,0,0,0,1,0,0.0487902
KNA,2019,0,0,1.10786e+09,11647.9,,20.8257,9.36288,0,0,0,0,0,1,0,
KNA,2020,0,0,8.83922e+08,11647.9,,20.5999,9.36288,0,0,0,0,0,1,0,
KNA,2021,0,7.571e-05,8.58622e+08,11647.9,,20.5708,9.36288,0,0,0,0,0,1,0,
KNA,2022,0,0.00975,9.8143e+08,11647.9,,20.7045,9.36288,0,0,0,0,0,1,0,
KNA,2023,0,0,1.05565e+09,11647.9,,20.7774,9.36288,0,0,0,0,0,1,0,
KNA,2024,0,0,1.12239e+09,11647.9,,20.8387,9.36288,0,0,0,0,0,1,0,
KNA,2025,0,0,1.18351e+09,11647.9,,20.8918,9.36288,0,0,0,0,0,1,0,
KOR,2000,36.4301,83.5772,5.97487e+11,4489.97,,27.116,8.4096,0,0,0,0,0,0,0,
KOR,2001,43.3998,110.576,5.67565e+11,4489.97,,27.0646,8.4096,0,0,0,0,0,0,0,
KOR,2002,48.8655,110.208,6.50014e+11,4489.97,,27.2003,8.4096,0,0,0,0,0,0,0,
KOR,2003,55.4938,114.582,7.28516e+11,4489.97,,27.3143,8.4096,0,0,0,0,0,0,0,
KOR,2004,162.806,247.698,8.23251e+11,4489.97,2.13065,27.4365,8.4096,0,0,0,0,0,0,0,0.0210827
KOR,2005,187.527,256.121,9.7174e+11,4489.97,,27.6024,8.4096,0,0,0,0,0,0,0,
KOR,2006,215.016,358.879,1.09518e+12,4489.97,,27.7219,8.4096,0,0,0,0,0,0,0,
KOR,2007,217.408,625.915,1.22091e+12,4489.97,,27.8306,8.4096,0,0,0,0,0,0,0,
KOR,2008,330.879,423.222,1.09158e+12,4489.97,5.06213,27.7186,8.4096,0,0,0,0,0,0,0,0.0493817
KOR,2009,131.708,373.898,9.83065e+11,4489.97,,27.6139,8.4096,0,0,0,0,0,0,0,
KOR,2010,232.868,527.256,1.19283e+12,4489.97,8.31028,27.8073,8.4096,0,0,0,0,0,0,0,0.0798299
KOR,2011,279.213,622.485,1.3071e+12,4489.97,8.70789,27.8988,8.4096,0,0,0,0,0,0,0,0.0834942
KOR,2012,300.1,956.686,1.33534e+12,4489.97,8.70105,27.9202,8.4096,0,0,0,0,0,0,0,0.0834313
KOR,2013,128.463,1265.14,1.43467e+12,4489.97,8.99772,27.992,8.4096,0,0,0,0,0,0,0,0.0861568
KOR,2014,872.608,1066.99,1.55625e+12,4489.97,8.02497,28.0733,8.4096,0,0,0,0,0,0,0,0.0771922
KOR,2015,769.909,607.047,1.53921e+12,4489.97,7.23064,28.0623,8.4096,0,0,0,0,0,0,0,0.0698118
KOR,2016,223.513,453.126,1.57915e+12,4489.97,6.31239,28.0879,8.4096,0,0,0,0,0,1,0,0.0612117
KOR,2017,1128.13,567.343,1.7102e+12,4489.97,5.91941,28.1676,8.4096,0,0,0,0,0,1,0,0.0575084
KOR,2018,2975.88,921.335,1.82425e+12,4489.97,5.83826,28.2322,8.4096,0,0,0,0,0,1,0,0.0567419
KOR,2019,3080.2,3465.28,1.75105e+12,4489.97,10.2006,28.1912,8.4096,0,0,0,0,0,1,0,0.097132
KOR,2020,1003.92,4907.49,1.74407e+12,4489.97,5.24113,28.1872,8.4096,0,0,0,0,0,1,0,0.051084
KOR,2021,1877.23,766.108,1.94231e+12,4489.97,5.30064,28.2949,8.4096,0,0,0,0,0,1,0,0.0516493
KOR,2022,4545.84,1574.66,1.79936e+12,4489.97,5.79622,28.2185,8.4096,0,0,0,0,0,1,0,0.0563446
KOR,2023,3812.8,2209.56,1.8448e+12,4489.97,5.18527,28.2434,8.4096,0,0,0,0,0,1,0,0.0505531
KOR,2024,1252.45,1878.53,1.87539e+12,4489.97,,28.2598,8.4096,0,0,0,0,0,1,0,
KOR,2025,928.193,2242.91,1.87237e+12,4489.97,,28.2582,8.4096,0,0,0,0,0,1,0,
KWT,2000,0.0264,0,3.77187e+10,2947.57,,24.3534,7.98874,0,0,0,0,0,0,0,
KWT,2001,0.1718,0.0065,3.48896e+10,2947.57,,24.2755,7.98874,0,0,0,0,0,0,0,
KWT,2002,0.0506,0,3.81358e+10,2947.57,,24.3644,7.98874,0,0,0,0,0,0,0,
KWT,2003,0,0,4.78746e+10,2947.57,,24.5919,7.98874,0,0,0,0,0,0,0,
KWT,2004,0.249403,0.004345,5.94391e+10,2947.57,3.33333,24.8082,7.98874,0,0,0,0,0,0,0,0.0327898
KWT,2005,0.005794,0.010701,8.07986e+10,2947.57,,25.1152,7.98874,0,0,0,0,0,0,0,
KWT,2006,0.097241,0,1.01557e+11,2947.57,,25.3439,7.98874,0,0,0,0,0,0,0,
KWT,2007,0.060171,0.057282,1.14634e+11,2947.57,,25.465,7.98874,0,0,0,0,0,0,0,
KWT,2008,0.004265,0.088477,1.4738e+11,2947.57,7.64205,25.7163,7.98874,0,0,0,0,0,0,0,0.0736411
KWT,2009,0.060251,0.178918,1.05969e+11,2947.57,,25.3864,7.98874,0,0,0,0,0,0,0,
KWT,2010,0.033183,0.158937,1.15416e+11,2947.57,12.1045,25.4718,7.98874,0,0,0,0,0,0,0,0.114261
KWT,2011,0.222401,0.000372,1.54039e+11,2947.57,7.5,25.7605,7.98874,0,0,0,0,0,0,0,0.0723207
KWT,2012,0.5442,0,1.74048e+11,2947.57,,25.8826,7.98874,0,0,0,0,0,0,0,
KWT,2013,0.392416,0.018432,1.74168e+11,2947.57,7.5,25.8833,7.98874,0,0,0,0,0,0,0,0.0723207
KWT,2014,0.246093,0.113329,1.6265e+11,2947.57,9.6372,25.8149,7.98874,0,0,0,0,0,0,0,0.0920066
KWT,2015,0.260891,0.023235,1.14586e+11,2947.57,13.125,25.4646,7.98874,0,0,0,0,0,0,0,0.123323
KWT,2016,0.122075,0.028116,1.09407e+11,2947.57,8.82912,25.4183,7.98874,0,0,0,0,0,1,0,0.0846088
KWT,2017,1.41458,0.0338077,1.20688e+11,2947.57,4.96072,25.5165,7.98874,0,0,0,0,0,1,0,0.048416
KWT,2018,0.271044,0.00140485,1.38646e+11,2947.57,6.4,25.6552,7.98874,0,0,0,0,0,1,0,0.0620354
KWT,2019,0.308167,0.516507,1.40856e+11,2947.57,6.85262,25.671,7.98874,0,0,0,0,0,1,0,0.0662803
KWT,2020,0.340103,0.0699213,1.11045e+11,2947.57,6.24289,25.4332,7.98874,0,0,0,0,0,1,0,0.0605577
KWT,2021,0.181165,0.635871,1.48351e+11,2947.57,7.70833,25.7228,7.98874,0,0,0,0,0,1,0,0.0742568
KWT,2022,2.04183,2.56571,1.83502e+11,2947.57,5.09269,25.9355,7.98874,0,0,0,0,0,1,0,0.0496725
KWT,2023,2.97789,0.670394,1.65463e+11,2947.57,1.25,25.832,7.98874,0,0,0,0,0,1,0,0.0124225
KWT,2024,3.39592,0.774134,1.60903e+11,2947.57,,25.8041,7.98874,0,0,0,0,0,1,0,
KWT,2025,1.34336,0.00187873,1.57209e+11,2947.57,,25.7808,7.98874,0,0,0,0,0,1,0,
LAO,2000,0,0,1.7312e+09,4131.4,,21.2721,8.32637,0,0,0,0,0,0,0,
LAO,2001,0.045,0.0269,1.76862e+09,4131.4,,21.2935,8.32637,0,0,0,0,0,0,0,
LAO,2002,0,0.0019,1.75818e+09,4131.4,,21.2875,8.32637,0,0,0,0,0,0,0,
LAO,2003,0,0.0063,2.02332e+09,4131.4,,21.428,8.32637,0,0,0,0,0,0,0,
LAO,2004,0,0.002616,2.3664e+09,4131.4,4.58333,21.5846,8.32637,0,0,0,0,0,0,0,0.044814
LAO,2005,0,0.008088,2.73556e+09,4131.4,,21.7296,8.32637,0,0,0,0,0,0,0,
LAO,2006,0,0.017746,3.45503e+09,4131.4,,21.9631,8.32637,0,0,0,0,0,0,0,
LAO,2007,0,0.020198,4.22315e+09,4131.4,,22.1638,8.32637,0,0,0,0,0,0,0,
LAO,2008,0,0.041217,5.44643e+09,4131.4,5.17647,22.4182,8.32637,0,0,0,0,0,0,0,0.0504694
LAO,2009,0,0.073476,5.83614e+09,4131.4,,22.4873,8.32637,0,0,0,0,0,0,0,
LAO,2010,0,0.022122,7.13177e+09,4131.4,9.44444,22.6878,8.32637,0,0,0,0,0,0,0,0.0902469
LAO,2011,0,0.131237,8.7501e+09,4131.4,9.98723,22.8923,8.32637,0,0,0,0,0,0,0,0.0951941
LAO,2012,0,0.0713,1.01928e+10,4131.4,10.4762,23.045,8.32637,0,0,0,0,0,0,0,0.0996298
LAO,2013,0,0.136086,1.19833e+10,4131.4,10.3125,23.2068,8.32637,0,0,0,0,0,0,0,0.0981471
LAO,2014,0,0.134791,1.32792e+10,4131.4,9.84463,23.3095,8.32637,0,0,0,0,0,0,0,0.0938967
LAO,2015,0.018825,0.051106,1.44264e+10,4131.4,9.42261,23.3923,8.32637,0,0,0,0,0,0,0,0.0900474
LAO,2016,0,0.057742,1.59125e+10,4131.4,4.80391,23.4904,8.32637,0,0,0,0,0,1,0,0.0469209
LAO,2017,0,0.359654,1.70712e+10,4131.4,5.04127,23.5607,8.32637,0,0,0,0,0,1,0,0.0491832
LAO,2018,0,0.59591,1.81416e+10,4131.4,2.62309,23.6215,8.32637,0,0,0,0,0,1,0,0.0258927
LAO,2019,0.0135,0.928551,1.87406e+10,4131.4,2.52068,23.654,8.32637,0,0,0,0,0,1,0,0.0248943
LAO,2020,0,0.816922,1.89818e+10,4131.4,3.28548,23.6667,8.32637,0,0,0,0,0,1,0,0.0323266
LAO,2021,0,1.28646,1.88271e+10,4131.4,5.21304,23.6586,8.32637,0,0,0,0,0,1,0,0.050817
LAO,2022,0,1.08251,1.54688e+10,4131.4,5.21706,23.4621,8.32637,0,0,0,0,0,1,0,0.0508552
LAO,2023,0,1.41913,1.58432e+10,4131.4,7.49415,23.486,8.32637,0,0,0,0,0,1,0,0.0722662
LAO,2024,0.046217,0.828664,1.65029e+10,4131.4,,23.5268,8.32637,0,0,0,0,0,1,0,
LAO,2025,0,1.02291,1.8303e+10,4131.4,,23.6303,8.32637,0,0,0,0,0,1,0,
LBN,2000,1.6614,0.0145,1.72604e+10,3490.27,,23.5717,8.15773,0,0,0,0,0,0,0,
LBN,2001,0.2323,0.1872,1.76498e+10,3490.27,,23.594,8.15773,0,0,0,0,0,0,0,
LBN,2002,0.8507,3.4335,1.91522e+10,3490.27,,23.6757,8.15773,0,0,0,0,0,0,0,
LBN,2003,2.7099,0.0321,2.00829e+10,3490.27,,23.7231,8.15773,0,0,0,0,0,0,0,
LBN,2004,0.899673,2.21368,2.11598e+10,3490.27,2.01754,23.7754,8.15773,0,0,0,0,0,0,0,0.0199746
LBN,2005,1.20568,0.228984,2.14973e+10,3490.27,,23.7912,8.15773,0,0,0,0,0,0,0,
LBN,2006,5.22965,0.691809,2.20227e+10,3490.27,,23.8153,8.15773,0,0,0,0,0,0,0,
LBN,2007,10.9171,1.16947,2.48274e+10,3490.27,,23.9352,8.15773,0,0,0,0,0,0,0,
LBN,2008,18.8839,0.992028,2.91189e+10,3490.27,7.28193,24.0947,8.15773,0,0,0,0,0,0,0,0.07029
LBN,2009,2.5043,1.17387,3.53996e+10,3490.27,,24.29,8.15773,0,0,0,0,0,0,0,
LBN,2010,4.89672,1.15527,3.84439e+10,3490.27,10.6283,24.3725,8.15773,0,0,0,0,0,0,0,0.101005
LBN,2011,2.78011,0.950671,3.99271e+10,3490.27,10.6212,24.4103,8.15773,0,0,0,0,0,0,0,0.100942
LBN,2012,6.8701,0.9188,4.40168e+10,3490.27,9.57647,24.5078,8.15773,0,0,0,0,0,0,0,0.0914524
LBN,2013,6.49321,1.87121,4.68801e+10,3490.27,10.6725,24.5709,8.15773,0,0,0,0,0,0,0,0.101405
LBN,2014,4.12432,1.03288,4.80952e+10,3490.27,10.0336,24.5964,8.15773,0,0,0,0,0,0,0,0.0956159
LBN,2015,1.93422,0.474333,4.99293e+10,3490.27,8.05697,24.6339,8.15773,0,0,0,0,0,0,0,0.0774884
LBN,2016,8.93712,0.422449,5.11473e+10,3490.27,6.3796,24.658,8.15773,0,0,0,0,0,0,0,0.0618437
LBN,2017,2.88437,0.371291,5.30277e+10,3490.27,7.32377,24.6941,8.15773,0,0,0,0,0,0,0,0.0706799
LBN,2018,8.54921,0.226412,5.49015e+10,3490.27,7.47585,24.7288,8.15773,0,0,0,0,0,0,0,0.072096
LBN,2019,7.19619,0.211967,5.1606e+10,3490.27,6.31861,24.6669,8.15773,0,0,0,0,0,0,0,0.0612702
LBN,2020,0.92216,0.156914,3.17121e+10,3490.27,6.06295,24.18,8.15773,0,0,0,0,0,0,0,0.0588626
LBN,2021,1.16091,0.266547,2.31319e+10,3490.27,6.78304,23.8645,8.15773,0,0,0,0,0,0,0,0.0656289
LBN,2022,0.115965,0.504918,2.09924e+10,3490.27,6.53923,23.7674,8.15773,0,0,0,0,0,0,0,0.0633431
LBN,2023,0.0496192,0.891099,2.00786e+10,3490.27,6.5122,23.7229,8.15773,0,0,0,0,0,0,0,0.0630894
LBN,2024,0.071324,0.359473,2.59716e+10,3490.27,,23.9803,8.15773,0,0,0,0,0,0,0,
LBR,2000,0,0,8.74e+08,9071.53,,20.5886,9.1129,0,0,0,0,0,0,0,
LBR,2001,0,0,9.06e+08,9071.53,,20.6245,9.1129,0,0,0,0,0,0,0,
LBR,2002,0,0,9.27e+08,9071.53,,20.6475,9.1129,0,0,0,0,0,0,0,
LBR,2003,0,0,7.48e+08,9071.53,,20.4329,9.1129,0,0,0,0,0,0,0,
LBR,2004,0,0.039514,8.97e+08,9071.53,0,20.6146,9.1129,0,0,0,0,0,0,0,0
LBR,2005,0.013973,0.047515,9.49e+08,9071.53,,20.6709,9.1129,0,0,0,0,0,0,0,
LBR,2006,0,0,1.119e+09,9071.53,,20.8357,9.1129,0,0,0,0,0,0,0,
LBR,2007,0,0.0015,1.373e+09,9071.53,,21.0403,9.1129,0,0,0,0,0,0,0,
LBR,2008,0,0.007497,1.726e+09,9071.53,0,21.2691,9.1129,0,0,0,0,0,0,0,0
LBR,2009,0,0.001577,1.768e+09,9071.53,,21.2931,9.1129,0,0,0,0,0,0,0,
LBR,2010,0,0.015888,1.998e+09,9071.53,4.25,21.4154,9.1129,0,0,0,0,0,0,0,0.0416217
LBR,2011,0,0.000693,2.398e+09,9071.53,0,21.5979,9.1129,0,0,0,0,0,0,0,0
LBR,2012,0,0.0183,2.79161e+09,9071.53,0,21.7499,9.1129,0,0,0,0,0,0,0,0
LBR,2013,0,0,3.1772e+09,9071.53,,21.8793,9.1129,0,0,0,0,0,0,0,
LBR,2014,0,0,3.22565e+09,9071.53,,21.8944,9.1129,0,0,0,0,0,0,0,
LBR,2015,0,0.003703,3.22708e+09,9071.53,3,21.8948,9.1129,0,0,0,0,0,0,0,0.0295588
LBR,2016,0,0,3.39842e+09,9071.53,,21.9466,9.1129,0,0,0,0,0,1,0,
LBR,2017,0,0,3.3907e+09,9071.53,,21.9443,9.1129,0,0,0,0,0,1,0,
LBR,2018,0,0,3.42275e+09,9071.53,,21.9537,9.1129,0,0,0,0,0,1,0,
LBR,2019,0,0,3.3196e+09,9071.53,,21.9231,9.1129,0,0,0,0,0,1,0,
LBR,2020,0,0,3.17613e+09,9071.53,,21.8789,9.1129,0,0,0,0,0,1,0,
LBR,2021,0,0,3.51305e+09,9071.53,,21.9798,9.1129,0,0,0,0,0,1,0,
LBR,2022,0,0,4.00105e+09,9071.53,,22.1098,9.1129,0,0,0,0,0,1,0,
LBR,2023,0.00255,7.27e-06,4.39e+09,9071.53,0,22.2026,9.1129,0,0,0,0,0,1,0,0
LBR,2024,0,0,4.7793e+09,9071.53,,22.2876,9.1129,0,0,0,0,0,1,0,
LBR,2025,0.002326,0,5.24594e+09,9071.53,,22.3807,9.1129,0,0,0,0,0,1,0,
LBY,2000,0.0217,0.1216,3.8271e+10,5075.17,,24.368,8.53211,0,0,0,0,0,0,0,
LBY,2001,0,0.0015,3.41121e+10,5075.17,,24.2529,8.53211,0,0,0,0,0,0,0,
LBY,2002,0,0,2.04819e+10,5075.17,,23.7428,8.53211,0,0,0,0,0,0,0,
LBY,2003,0,0,2.62656e+10,5075.17,,23.9915,8.53211,0,0,0,0,0,0,0,
LBY,2004,0.177373,0,3.31223e+10,5075.17,,24.2235,8.53211,0,0,0,0,0,0,0,
LBY,2005,0,0.000101,4.73347e+10,5075.17,,24.5805,8.53211,0,0,0,0,0,0,0,
LBY,2006,1.21656,9.7e-05,6.00942e+10,5075.17,,24.8192,8.53211,0,0,0,0,0,0,0,
LBY,2007,13.1763,0.010392,6.8033e+10,5075.17,,24.9433,8.53211,0,0,0,0,0,0,0,
LBY,2008,2.75251,0,8.67108e+10,5075.17,5,25.1858,8.53211,0,0,0,0,0,0,0,0.0487902
LBY,2009,4.19158,0.00072,6.08086e+10,5075.17,,24.831,8.53211,0,0,0,0,0,0,0,
LBY,2010,11.6414,0.000284,7.53808e+10,5075.17,9.79167,25.0458,8.53211,0,0,0,0,0,0,0,0.0934144
LBY,2011,0.015518,0.014951,4.81693e+10,5075.17,4.6875,24.598,8.53211,0,0,0,0,0,0,0,0.0458095
LBY,2012,3.2634,0,9.25409e+10,5075.17,,25.2509,8.53211,0,0,0,0,0,0,0,
LBY,2013,5.12346,0.021311,7.53511e+10,5075.17,7.17262,25.0454,8.53211,0,0,0,0,0,0,0,0.0692706
LBY,2014,1.67938,0.07674,5.73724e+10,5075.17,4.84643,24.7728,8.53211,0,0,0,0,0,0,0,0.0473265
LBY,2015,0.000356,0,4.87175e+10,5075.17,,24.6093,8.53211,0,0,0,0,0,0,0,
LBY,2016,0.000243,0,4.99121e+10,5075.17,,24.6335,8.53211,0,0,0,0,0,0,0,
LBY,2017,0.00269592,0,6.71575e+10,5075.17,,24.9303,8.53211,0,0,0,0,0,0,0,
LBY,2018,0.0231105,0,7.6686e+10,5075.17,,25.063,8.53211,0,0,0,0,0,0,0,
LBY,2019,0.0584079,0,6.92545e+10,5075.17,,24.9611,8.53211,0,0,0,0,0,0,0,
LBY,2020,0.00125428,0,4.68543e+10,5075.17,,24.5703,8.53211,0,0,0,0,0,0,0,
LBY,2021,0.0505474,0.00195785,3.5218e+10,5075.17,,24.2848,8.53211,0,0,0,0,0,0,0,
LBY,2022,0.00355113,0,4.32463e+10,5075.17,,24.4902,8.53211,0,0,0,0,0,0,0,
LBY,2023,0.527609,0.00502704,4.40277e+10,5075.17,4.55,24.5081,8.53211,0,0,0,0,0,0,0,0.0444952
LBY,2024,0.293735,0,4.84872e+10,5075.17,,24.6046,8.53211,0,0,0,0,0,0,0,
LBY,2025,1.12218,0.109122,4.80989e+10,5075.17,,24.5965,8.53211,0,0,0,0,0,0,0,
LCA,2000,0,0,9.32593e+08,11871.6,,20.6535,9.38191,0,0,0,0,0,0,0,
LCA,2001,0,0,8.92593e+08,11871.6,,20.6096,9.38191,0,0,0,0,0,0,0,
LCA,2002,0,0,9e+08,11871.6,,20.6179,9.38191,0,0,0,0,0,0,0,
LCA,2003,0,0,9.87407e+08,11871.6,,20.7106,9.38191,0,0,0,0,0,0,0,
LCA,2004,0,0,1.06667e+09,11871.6,,20.7878,9.38191,0,0,0,0,0,0,0,
LCA,2005,0,0,1.13556e+09,11871.6,,20.8504,9.38191,0,0,0,0,0,0,0,
LCA,2006,0,0,1.26832e+09,11871.6,,20.961,9.38191,0,0,0,0,0,0,0,
LCA,2007,0,0,1.33609e+09,11871.6,,21.013,9.38191,0,0,0,0,0,0,0,
LCA,2008,0,0,1.43773e+09,11871.6,,21.0863,9.38191,0,0,0,0,0,0,0,
LCA,2009,0,5.5e-05,1.40151e+09,11871.6,,21.0608,9.38191,0,0,0,0,0,0,0,
LCA,2010,0,0.000222,1.48239e+09,11871.6,0,21.1169,9.38191,0,0,0,0,0,0,0,0
LCA,2011,0,0.004171,1.56837e+09,11871.6,1.66667,21.1733,9.38191,0,0,0,0,0,0,0,0.0165293
LCA,2012,0,0.0068,1.59821e+09,11871.6,2.22222,21.1921,9.38191,0,0,0,0,0,0,0,0.0219789
LCA,2013,0,0.015,1.66039e+09,11871.6,3.33333,21.2303,9.38191,0,0,0,0,0,0,0,0.0327898
LCA,2014,0,0.012249,1.74919e+09,11871.6,3.33333,21.2824,9.38191,0,0,0,0,0,0,0,0.0327898
LCA,2015,0,0.002104,1.80764e+09,11871.6,3.33333,21.3153,9.38191,0,0,0,0,0,0,0,0.0327898
LCA,2016,0,0,1.86854e+09,11871.6,,21.3484,9.38191,0,0,0,0,0,1,0,
LCA,2017,0,0,1.9985e+09,11871.6,,21.4157,9.38191,0,0,0,0,0,1,0,
LCA,2018,0,0,2.06096e+09,11871.6,,21.4464,9.38191,0,0,0,0,0,1,0,
LCA,2019,0,0.00682613,2.09007e+09,11871.6,3.16667,21.4605,9.38191,0,0,0,0,0,1,0,0.0311756
LCA,2020,0,0.000131,1.52174e+09,11871.6,,21.1431,9.38191,0,0,0,0,0,1,0,
LCA,2021,0,0,1.87111e+09,11871.6,,21.3498,9.38191,0,0,0,0,0,1,0,
LCA,2022,0,0,2.31989e+09,11871.6,,21.5648,9.38191,0,0,0,0,0,1,0,
LCA,2023,0,0,2.44126e+09,11871.6,,21.6158,9.38191,0,0,0,0,0,1,0,
LCA,2024,0,0,2.60515e+09,11871.6,,21.6808,9.38191,0,0,0,0,0,1,0,
LCA,2025,0,4.16e-05,2.65644e+09,11871.6,,21.7003,9.38191,0,0,0,0,0,1,0,
