"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"ССП"	"LССП"	"ГНКИПЦ01_2753"	"LГНКИПЦ01_2753"	"VAL"
"Индекс потребительских цен(Процент)"	"Январь 2017 г."	"201701"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"100.6"
"Индекс потребительских цен(Процент)"	"Февраль 2015 г."	"201502"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"100.9"
"Индекс потребительских цен(Процент)"	"Ноябрь 2012 г."	"201211"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"103.6"
"Индекс потребительских цен(Процент)"	"Март 2016 г."	"201603"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"103.8"
"Индекс потребительских цен(Процент)"	"Июнь 2020 г."	"202006"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"103.9"
"Индекс потребительских цен(Процент)"	"Июль 2020 г."	"202007"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"104.3"
"Индекс потребительских цен(Процент)"	"Ноябрь 2020 г."	"202011"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"106.2"
"Индекс потребительских цен(Процент)"	"Май 2020 г."	"202005"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"103.3"
"Индекс потребительских цен(Процент)"	"Март 2021 г."	"202103"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"102.1"
"Индекс потребительских цен(Процент)"	"Апрель 2024 г."	"202404"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"102.8"
"Индекс потребительских цен(Процент)"	"Декабрь 2016 г."	"201612"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"108.7"
"Индекс потребительских цен(Процент)"	"Июнь 2013 г."	"201306"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"105.0"
"Индекс потребительских цен(Процент)"	"Июль 2016 г."	"201607"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"105.8"
"Индекс потребительских цен(Процент)"	"Ноябрь 2016 г."	"201611"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"107.4"
"Индекс потребительских цен(Процент)"	"Февраль 2017 г."	"201702"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"101.2"
"Индекс потребительских цен(Процент)"	"Июнь 2016 г."	"201606"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"105.0"
"Индекс потребительских цен(Процент)"	"Март 2017 г."	"201703"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"101.7"
"Индекс потребительских цен(Процент)"	"Апрель 2017 г."	"201704"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"102.0"
"Индекс потребительских цен(Процент)"	"Май 2018 г."	"201805"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"102.1"
"Индекс потребительских цен(Процент)"	"Сентябрь 2017 г."	"201709"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"104.0"
"Индекс потребительских цен(Процент)"	"Август 2017 г."	"201708"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"103.6"
"Индекс потребительских цен(Процент)"	"Сентябрь 2016 г."	"201609"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"105.8"
"Индекс потребительских цен(Процент)"	"Декабрь 2017 г."	"201712"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"106.7"
"Индекс потребительских цен(Процент)"	"Январь 2018 г."	"201801"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"100.3"
"Индекс потребительских цен(Процент)"	"Март 2020 г."	"202003"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"102.1"
"Индекс потребительских цен(Процент)"	"Декабрь 2019 г."	"201912"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"105.3"
"Индекс потребительских цен(Процент)"	"Апрель 2020 г."	"202004"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"102.8"
"Индекс потребительских цен(Процент)"	"Декабрь 2020 г."	"202012"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"107.2"
"Индекс потребительских цен(Процент)"	"Сентябрь 2019 г."	"201909"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"103.2"
"Индекс потребительских цен(Процент)"	"Октябрь 2019 г."	"201910"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"103.8"
"Индекс потребительских цен(Процент)"	"Июль 2019 г."	"201907"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"102.9"
"Индекс потребительских цен(Процент)"	"Апрель 2023 г."	"202304"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"103.8"
"Индекс потребительских цен(Процент)"	"Март 2019 г."	"201903"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"101.2"
"Индекс потребительских цен(Процент)"	"Февраль 2020 г."	"202002"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"101.1"
"Индекс потребительских цен(Процент)"	"Апрель 2019 г."	"201904"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"101.6"
"Индекс потребительских цен(Процент)"	"Июнь 2019 г."	"201906"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"102.4"
"Индекс потребительских цен(Процент)"	"Май 2019 г."	"201905"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"102.2"
"Индекс потребительских цен(Процент)"	"Февраль 2019 г."	"201902"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"100.9"
"Индекс потребительских цен(Процент)"	"Август 2020 г."	"202008"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"104.5"
"Индекс потребительских цен(Процент)"	"Октябрь 2023 г."	"202310"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"107.1"
"Индекс потребительских цен(Процент)"	"Январь 2019 г."	"201901"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"100.9"
"Индекс потребительских цен(Процент)"	"Август 2019 г."	"201908"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"103.0"
"Индекс потребительских цен(Процент)"	"Декабрь 2018 г."	"201812"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"105.3"
"Индекс потребительских цен(Процент)"	"Июнь 2024 г."	"202406"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"104.0"
"Индекс потребительских цен(Процент)"	"Сентябрь 2022 г."	"202209"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"114.7"
"Индекс потребительских цен(Процент)"	"Март 2022 г."	"202203"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"104.1"
"Индекс потребительских цен(Процент)"	"Июнь 2022 г."	"202206"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"110.1"
"Индекс потребительских цен(Процент)"	"Май 2025 г."	"202505"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"106.5"
"Индекс потребительских цен(Процент)"	"Июль 2025 г."	"202507"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"107.6"
"Индекс потребительских цен(Процент)"	"Июль 2022 г."	"202207"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"111.7"
"Индекс потребительских цен(Процент)"	"Ноябрь 2022 г."	"202211"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"118.1"
"Индекс потребительских цен(Процент)"	"Январь 2022 г."	"202201"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"100.7"
"Индекс потребительских цен(Процент)"	"Февраль 2022 г."	"202202"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"101.3"
"Индекс потребительских цен(Процент)"	"Ноябрь 2024 г."	"202411"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"107.9"
"Индекс потребительских цен(Процент)"	"Июнь 2025 г."	"202506"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"107.3"
"Индекс потребительских цен(Процент)"	"Август 2022 г."	"202208"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"112.9"
"Индекс потребительских цен(Процент)"	"Апрель 2022 г."	"202204"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"106.1"
"Индекс потребительских цен(Процент)"	"Декабрь 2022 г."	"202212"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"120.2"
"Индекс потребительских цен(Процент)"	"Июль 2024 г."	"202407"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"104.9"
"Индекс потребительских цен(Процент)"	"Май 2022 г."	"202205"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"108.2"
"Индекс потребительских цен(Процент)"	"Сентябрь 2024 г."	"202409"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"106.0"
"Индекс потребительских цен(Процент)"	"Декабрь 2024 г."	"202412"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"108.7"
"Индекс потребительских цен(Процент)"	"Октябрь 2024 г."	"202410"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"107.3"
"Индекс потребительских цен(Процент)"	"Октябрь 2022 г."	"202210"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"116.6"
"Индекс потребительских цен(Процент)"	"Март 2025 г."	"202503"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"104.0"
"Индекс потребительских цен(Процент)"	"Август 2025 г."	"202508"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"109.1"
"Индекс потребительских цен(Процент)"	"Декабрь 2023 г."	"202312"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"109.2"
"Индекс потребительских цен(Процент)"	"Апрель 2025 г."	"202504"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"105.0"
"Индекс потребительских цен(Процент)"	"Февраль 2023 г."	"202302"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"101.9"
"Индекс потребительских цен(Процент)"	"Май 2023 г."	"202305"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"104.5"
"Индекс потребительских цен(Процент)"	"Февраль 2024 г."	"202402"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"101.5"
"Индекс потребительских цен(Процент)"	"Январь 2024 г."	"202401"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"100.8"
"Индекс потребительских цен(Процент)"	"Февраль 2025 г."	"202502"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"103.2"
"Индекс потребительских цен(Процент)"	"Март 2024 г."	"202403"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"102.0"
"Индекс потребительских цен(Процент)"	"Январь 2021 г."	"202101"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"100.6"
"Индекс потребительских цен(Процент)"	"Сентябрь 2023 г."	"202309"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"106.2"
"Индекс потребительских цен(Процент)"	"Январь 2023 г."	"202301"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"101.0"
"Индекс потребительских цен(Процент)"	"Август 2024 г."	"202408"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"105.5"
"Индекс потребительских цен(Процент)"	"Ноябрь 2023 г."	"202311"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"108.1"
"Индекс потребительских цен(Процент)"	"Август 2023 г."	"202308"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"105.7"
"Индекс потребительских цен(Процент)"	"Июнь 2023 г."	"202306"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"104.9"
"Индекс потребительских цен(Процент)"	"Июль 2023 г."	"202307"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"105.5"
"Индекс потребительских цен(Процент)"	"Март 2023 г."	"202303"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"102.6"
"Индекс потребительских цен(Процент)"	"Февраль 2021 г."	"202102"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"101.1"
"Индекс потребительских цен(Процент)"	"Май 2024 г."	"202405"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"103.3"
"Индекс потребительских цен(Процент)"	"Сентябрь 2025 г."	"202509"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"110.6"
"Индекс потребительских цен(Процент)"	"Октябрь 2025 г."	"202510"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю прошлого года"	"0"	"Товары и услуги"	"0"	"111.2"
"Индекс потребительских цен(Процент)"	"Ноябрь 2019 г."	"201911"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"285.5"
"Индекс потребительских цен(Процент)"	"Июнь 2018 г."	"201806"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"266.1"
"Индекс потребительских цен(Процент)"	"Октябрь 2018 г."	"201810"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"269.2"
"Индекс потребительских цен(Процент)"	"Сентябрь 2018 г."	"201809"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"268.0"
"Индекс потребительских цен(Процент)"	"Июль 2014 г."	"201407"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"194.8"
"Индекс потребительских цен(Процент)"	"Сентябрь 2014 г."	"201409"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"195.8"
"Индекс потребительских цен(Процент)"	"Июль 2017 г."	"201707"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"251.5"
"Индекс потребительских цен(Процент)"	"Август 2012 г."	"201208"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"172.2"
"Индекс потребительских цен(Процент)"	"Ноябрь 2011 г."	"201111"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"167.7"
"Индекс потребительских цен(Процент)"	"Март 2014 г."	"201403"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"191.1"
"Индекс потребительских цен(Процент)"	"Февраль 2014 г."	"201402"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"189.9"
"Индекс потребительских цен(Процент)"	"Январь 2014 г."	"201401"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"187.7"
"Индекс потребительских цен(Процент)"	"Ноябрь 2014 г."	"201411"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"198.0"
"Индекс потребительских цен(Процент)"	"Февраль 2018 г."	"201802"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"262.2"
"Индекс потребительских цен(Процент)"	"Октябрь 2020 г."	"202010"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"303.4"
"Индекс потребительских цен(Процент)"	"Май 2021 г."	"202105"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"319.0"
"Индекс потребительских цен(Процент)"	"Октябрь 2021 г."	"202110"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"329.6"
"Индекс потребительских цен(Процент)"	"Сентябрь 2021 г."	"202109"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"328.1"
"Индекс потребительских цен(Процент)"	"Июль 2021 г."	"202107"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"324.9"
"Индекс потребительских цен(Процент)"	"Июнь 2021 г."	"202106"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"322.3"
"Индекс потребительских цен(Процент)"	"Август 2021 г."	"202108"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"325.7"
"Индекс потребительских цен(Процент)"	"Август 2016 г."	"201608"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"236.7"
"Индекс потребительских цен(Процент)"	"Апрель 2016 г."	"201604"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"234.2"
"Индекс потребительских цен(Процент)"	"Декабрь 2021 г."	"202112"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"334.8"
"Индекс потребительских цен(Процент)"	"Апрель 2021 г."	"202104"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"316.8"
"Индекс потребительских цен(Процент)"	"Ноябрь 2021 г."	"202111"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"332.7"
"Индекс потребительских цен(Процент)"	"Май 2017 г."	"201705"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"249.1"
"Индекс потребительских цен(Процент)"	"Январь 2020 г."	"202001"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"289.5"
